"subject" "activity" "measurement" "X" "Y" "Z" "Magnitude"
"739" "18" "LAYING" "FrequencyDomainBodyBodyAccelerationJerkMean" NA NA NA -0.988548418307692
"919" "18" "LAYING" "FrequencyDomainBodyBodyAccelerationJerkStandardDeviation" NA NA NA -0.989710656769231
"1099" "18" "LAYING" "FrequencyDomainBodyBodyGyroscopeJerkMean" NA NA NA -0.991901007538462
"1279" "18" "LAYING" "FrequencyDomainBodyBodyGyroscopeJerkStandardDeviation" NA NA NA -0.992737961692308
"1459" "18" "LAYING" "FrequencyDomainBodyBodyGyroscopeMean" NA NA NA -0.984329092153846
"1639" "18" "LAYING" "FrequencyDomainBodyBodyGyroscopeStandardDeviation" NA NA NA -0.981468841692308
"1819" "18" "LAYING" "FrequencyDomainBodyGyroscopeMean" -0.992436927692308 -0.985611171384615 -0.984999291538462 NA
"1999" "18" "LAYING" "FrequencyDomainBodyGyroscopeStandardDeviation" -0.993019371692308 -0.983457774923077 -0.986483048153846 NA
"2179" "18" "LAYING" "TimeseriesBodyAccelerationJerkMean" 0.0749985010769231 0.0117018961415385 -0.00121344813430769 -0.98832154
"2359" "18" "LAYING" "TimeseriesBodyAccelerationJerkStandardDeviation" -0.985921071076923 -0.985554339384615 -0.990660246153846 -0.989526277538462
"2539" "18" "LAYING" "TimeseriesBodyAccelerationMean" 0.274691576923077 -0.0173937684615385 -0.107698927907692 -0.986456241538462
"2719" "18" "LAYING" "TimeseriesBodyAccelerationStandardDeviation" -0.984527649230769 -0.986160920923077 -0.987658662307692 -0.986464542615385
"2899" "18" "LAYING" "TimeseriesBodyGyroscopeJerkMean" -0.0997154236307692 -0.0393440191846154 -0.0593135986615385 -0.993095122615385
"3079" "18" "LAYING" "TimeseriesBodyGyroscopeJerkStandardDeviation" -0.996104441384615 -0.990547638769231 -0.992548101846154 -0.992153054
"3259" "18" "LAYING" "TimeseriesBodyGyroscopeMean" -0.02517618068 -0.0837587308153846 0.0937781948153846 -0.980740846769231
"3439" "18" "LAYING" "TimeseriesBodyGyroscopeStandardDeviation" -0.992872598 -0.984202872923077 -0.985108386307692 -0.980560877846154
"3619" "18" "LAYING" "TimeseriesGravityAccelerationMean" -0.220600509076923 0.719755403692308 0.605495317692308 -0.986456241538462
"3799" "18" "LAYING" "TimeseriesGravityAccelerationStandardDeviation" -0.982715987538462 -0.994093522615385 -0.990957249538462 -0.986464542615385
"20" "18" "SITTING" "FrequencyDomainBodyAccelerationJerkMean" -0.991924709824561 -0.983642391578947 -0.988689671578947 NA
"200" "18" "SITTING" "FrequencyDomainBodyAccelerationJerkStandardDeviation" -0.992039060701754 -0.985694744385965 -0.990141676315789 NA
"380" "18" "SITTING" "FrequencyDomainBodyAccelerationMean" -0.993144920175439 -0.976538530350877 -0.982996441403509 -0.984781467192982
"560" "18" "SITTING" "FrequencyDomainBodyAccelerationStandardDeviation" -0.994906565789474 -0.974980068596491 -0.975722121403509 -0.982226151578947
"740" "18" "SITTING" "FrequencyDomainBodyBodyAccelerationJerkMean" NA NA NA -0.990407075964912
"920" "18" "SITTING" "FrequencyDomainBodyBodyAccelerationJerkStandardDeviation" NA NA NA -0.991044297894737
"1100" "18" "SITTING" "FrequencyDomainBodyBodyGyroscopeJerkMean" NA NA NA -0.99480818754386
"1280" "18" "SITTING" "FrequencyDomainBodyBodyGyroscopeJerkStandardDeviation" NA NA NA -0.994967621754386
"1460" "18" "SITTING" "FrequencyDomainBodyBodyGyroscopeMean" NA NA NA -0.986535242105263
"1640" "18" "SITTING" "FrequencyDomainBodyBodyGyroscopeStandardDeviation" NA NA NA -0.981252632807018
"1820" "18" "SITTING" "FrequencyDomainBodyGyroscopeMean" -0.989961500350877 -0.988702701403509 -0.983027386491228 NA
"2000" "18" "SITTING" "FrequencyDomainBodyGyroscopeStandardDeviation" -0.992575399473684 -0.985710087894737 -0.98279727631579 NA
"2180" "18" "SITTING" "TimeseriesBodyAccelerationJerkMean" 0.076622889 0.00694560289491228 0.00278757042058246 -0.989869574561404
"2360" "18" "SITTING" "TimeseriesBodyAccelerationJerkStandardDeviation" -0.991624662105263 -0.984002717017544 -0.990153121754386 -0.991159350526316
"2540" "18" "SITTING" "TimeseriesBodyAccelerationMean" 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.983674151754386
"2720" "18" "SITTING" "TimeseriesBodyAccelerationStandardDeviation" -0.994347988596491 -0.974928131052632 -0.977572717017544 -0.981595285964912
"2900" "18" "SITTING" "TimeseriesBodyGyroscopeJerkMean" -0.0954723233684211 -0.0397125591491228 -0.0523030404789474 -0.994873439824561
"3080" "18" "SITTING" "TimeseriesBodyGyroscopeJerkStandardDeviation" -0.994170190701754 -0.994224162105263 -0.992814325087719 -0.994868913508772
"3260" "18" "SITTING" "TimeseriesBodyGyroscopeMean" -0.0333057034385965 -0.0685796341105263 0.0848140511754386 -0.977634992105263
"3440" "18" "SITTING" "TimeseriesBodyGyroscopeStandardDeviation" -0.991956958947368 -0.986753343859649 -0.981525495438596 -0.981372675614035
"3620" "18" "SITTING" "TimeseriesGravityAccelerationMean" 0.909816469298246 0.12988647622807 0.161877417894737 -0.983674151754386
"3800" "18" "SITTING" "TimeseriesGravityAccelerationStandardDeviation" -0.994043771403509 -0.984035479473684 -0.978340183157895 -0.981595285964912
"21" "18" "STANDING" "FrequencyDomainBodyAccelerationJerkMean" -0.989544971232877 -0.975243689589041 -0.986265653561644 NA
"201" "18" "STANDING" "FrequencyDomainBodyAccelerationJerkStandardDeviation" -0.990287933424657 -0.977179032191781 -0.989275839041096 NA
"381" "18" "STANDING" "FrequencyDomainBodyAccelerationMean" -0.990409919315068 -0.961239135479452 -0.975772813972603 -0.976797646027397
"561" "18" "STANDING" "FrequencyDomainBodyAccelerationStandardDeviation" -0.992789068493151 -0.952911994794521 -0.957216177945206 -0.973264853561644
"741" "18" "STANDING" "FrequencyDomainBodyBodyAccelerationJerkMean" NA NA NA -0.984987073150685
"921" "18" "STANDING" "FrequencyDomainBodyBodyAccelerationJerkStandardDeviation" NA NA NA -0.986277356712329
"1101" "18" "STANDING" "FrequencyDomainBodyBodyGyroscopeJerkMean" NA NA NA -0.988960668767123
"1281" "18" "STANDING" "FrequencyDomainBodyBodyGyroscopeJerkStandardDeviation" NA NA NA -0.988407465205479
"1461" "18" "STANDING" "FrequencyDomainBodyBodyGyroscopeMean" NA NA NA -0.972352593013699
"1641" "18" "STANDING" "FrequencyDomainBodyBodyGyroscopeStandardDeviation" NA NA NA -0.95911345739726
"1821" "18" "STANDING" "FrequencyDomainBodyGyroscopeMean" -0.964428926438356 -0.983561159726027 -0.974294413013699 NA
"2001" "18" "STANDING" "FrequencyDomainBodyGyroscopeStandardDeviation" -0.962272711643836 -0.978801848493151 -0.974822589589041 NA
"2181" "18" "STANDING" "TimeseriesBodyAccelerationJerkMean" 0.0753539482328767 0.0104698718417123 -0.00181640480191781 -0.98596529369863
"2361" "18" "STANDING" "TimeseriesBodyAccelerationJerkStandardDeviation" -0.989436673835616 -0.975277836849315 -0.988455249452055 -0.986015285890411
"2541" "18" "STANDING" "TimeseriesBodyAccelerationMean" 0.278458805890411 -0.0166353518150685 -0.108453355945205 -0.972607495342466
"2721" "18" "STANDING" "TimeseriesBodyAccelerationStandardDeviation" -0.992019762739726 -0.95422343630137 -0.961873909178082 -0.972285545479452
"2901" "18" "STANDING" "TimeseriesBodyGyroscopeJerkMean" -0.0987174024657534 -0.0406573412739726 -0.0532384453013699 -0.988685954931507
"3081" "18" "STANDING" "TimeseriesBodyGyroscopeJerkStandardDeviation" -0.981970965890411 -0.991151973150685 -0.986259015753425 -0.988519665753425
"3261" "18" "STANDING" "TimeseriesBodyGyroscopeMean" -0.0265873248835616 -0.0732260127945206 0.0843190675616438 -0.963006793150685
"3441" "18" "STANDING" "TimeseriesBodyGyroscopeStandardDeviation" -0.962254249589041 -0.980417134246575 -0.972820402739726 -0.959797118082192
"3621" "18" "STANDING" "TimeseriesGravityAccelerationMean" 0.947573239863014 -0.204206320958904 -0.0485767106575342 -0.972607495342466
"3801" "18" "STANDING" "TimeseriesGravityAccelerationStandardDeviation" -0.994270075205479 -0.981335941917808 -0.976044291369863 -0.972285545479452
"22" "18" "WALKING" "FrequencyDomainBodyAccelerationJerkMean" -0.414797154464286 -0.361908549464286 -0.601147246785714 NA
"202" "18" "WALKING" "FrequencyDomainBodyAccelerationJerkStandardDeviation" -0.375992795357143 -0.320264113035714 -0.664327149285714 NA
"382" "18" "WALKING" "FrequencyDomainBodyAccelerationMean" -0.37147515625 -0.24360627125 -0.48977105125 -0.424386734107143
"562" "18" "WALKING" "FrequencyDomainBodyAccelerationStandardDeviation" -0.378068199285714 -0.267273644642857 -0.439861578035714 -0.565563056964286
"742" "18" "WALKING" "FrequencyDomainBodyBodyAccelerationJerkMean" NA NA NA -0.41403775125
"922" "18" "WALKING" "FrequencyDomainBodyBodyAccelerationJerkStandardDeviation" NA NA NA -0.444453486071429
"1102" "18" "WALKING" "FrequencyDomainBodyBodyGyroscopeJerkMean" NA NA NA -0.710596311071429
"1282" "18" "WALKING" "FrequencyDomainBodyBodyGyroscopeJerkStandardDeviation" NA NA NA -0.769408385535714
"1462" "18" "WALKING" "FrequencyDomainBodyBodyGyroscopeMean" NA NA NA -0.620331394285714
"1642" "18" "WALKING" "FrequencyDomainBodyBodyGyroscopeStandardDeviation" NA NA NA -0.668908146607143
"1822" "18" "WALKING" "FrequencyDomainBodyGyroscopeMean" -0.609673434464286 -0.570898150714286 -0.538152344821429 NA
"2002" "18" "WALKING" "FrequencyDomainBodyGyroscopeStandardDeviation" -0.734901390178571 -0.460890661785714 -0.54840977125 NA
"2182" "18" "WALKING" "TimeseriesBodyAccelerationJerkMean" 0.0767524278392857 0.0282745481892857 0.010685091 -0.379269262142857
"2362" "18" "WALKING" "TimeseriesBodyAccelerationJerkStandardDeviation" -0.368056913928571 -0.320158763392857 -0.633325860714286 -0.42541866125
"2542" "18" "WALKING" "TimeseriesBodyAccelerationMean" 0.273887758571429 -0.0178023631866071 -0.104218315464286 -0.287908078035714
"2722" "18" "WALKING" "TimeseriesBodyAccelerationStandardDeviation" -0.37600552125 -0.227005874892857 -0.428348061071429 -0.460346465357143
"2902" "18" "WALKING" "TimeseriesBodyGyroscopeJerkMean" -0.0966435295642857 -0.0433771125875 -0.0502631568175 -0.636485896964286
"3082" "18" "WALKING" "TimeseriesBodyGyroscopeJerkStandardDeviation" -0.578133968392857 -0.694925789464286 -0.663259579285714 -0.726591779107143
"3262" "18" "WALKING" "TimeseriesBodyGyroscopeMean" -0.0399399716026786 -0.0613727362975 0.0944718394625 -0.500471147857143
"3442" "18" "WALKING" "TimeseriesBodyGyroscopeStandardDeviation" -0.7044397775 -0.496431539642857 -0.511417204821429 -0.60851009125
"3622" "18" "WALKING" "TimeseriesGravityAccelerationMean" 0.92386524875 -0.254317085892857 -0.0609313415892857 -0.287908078035714
"3802" "18" "WALKING" "TimeseriesGravityAccelerationStandardDeviation" -0.983010882678571 -0.975311658928571 -0.97248384875 -0.460346465357143
"23" "18" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyAccelerationJerkMean" -0.412728286727273 -0.465982666363636 -0.622135895090909 NA
"203" "18" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyAccelerationJerkStandardDeviation" -0.416050500909091 -0.464546054727273 -0.678751080363636 NA
"383" "18" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyAccelerationMean" -0.350086793272727 -0.309049613818182 -0.505824358 -0.241973534781818
"563" "18" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyAccelerationStandardDeviation" -0.285535871636364 -0.273798158 -0.418258649818182 -0.344299434181818
"743" "18" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyBodyAccelerationJerkMean" NA NA NA -0.3833987134
"923" "18" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyBodyAccelerationJerkStandardDeviation" NA NA NA -0.386565072363636
"1103" "18" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyBodyGyroscopeJerkMean" NA NA NA -0.744236045090909
"1283" "18" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyBodyGyroscopeJerkStandardDeviation" NA NA NA -0.763430801654545
"1463" "18" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyBodyGyroscopeMean" NA NA NA -0.604735414363636
"1643" "18" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyBodyGyroscopeStandardDeviation" NA NA NA -0.533844932145455
"1823" "18" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyGyroscopeMean" -0.489232274509091 -0.641527595090909 -0.447030699454545 NA
"2003" "18" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyGyroscopeStandardDeviation" -0.513947089545455 -0.607757979272727 -0.543996110545454 NA
"2183" "18" "WALKING_DOWNSTAIRS" "TimeseriesBodyAccelerationJerkMean" 0.0809044045254545 -0.000757069449090909 -0.01417699182 -0.466516044
"2363" "18" "WALKING_DOWNSTAIRS" "TimeseriesBodyAccelerationJerkStandardDeviation" -0.387223932363636 -0.447033872545455 -0.651246664909091 -0.3825173332
"2543" "18" "WALKING_DOWNSTAIRS" "TimeseriesBodyAccelerationMean" 0.288439468909091 -0.0168666920221818 -0.1033908092 -0.293531973636364
"2723" "18" "WALKING_DOWNSTAIRS" "TimeseriesBodyAccelerationStandardDeviation" -0.302634565090909 -0.254214045818182 -0.418610127454545 -0.229934247036364
"2903" "18" "WALKING_DOWNSTAIRS" "TimeseriesBodyGyroscopeJerkMean" -0.0836566573181818 -0.0509120258890909 -0.0570591813909091 -0.701663073636364
"3083" "18" "WALKING_DOWNSTAIRS" "TimeseriesBodyGyroscopeJerkStandardDeviation" -0.676716181636364 -0.752608622181818 -0.605655411090909 -0.744159518909091
"3263" "18" "WALKING_DOWNSTAIRS" "TimeseriesBodyGyroscopeMean" -0.0576548655654545 -0.0636214336761818 0.0987471683127273 -0.381022814727273
"3443" "18" "WALKING_DOWNSTAIRS" "TimeseriesBodyGyroscopeStandardDeviation" -0.502473033509091 -0.617230786 -0.483658260727273 -0.507995478327273
"3623" "18" "WALKING_DOWNSTAIRS" "TimeseriesGravityAccelerationMean" 0.932277478363636 -0.225809125454545 -0.0493636733454545 -0.293531973636364
"3803" "18" "WALKING_DOWNSTAIRS" "TimeseriesGravityAccelerationStandardDeviation" -0.960404874545455 -0.932962218181818 -0.921661749636364 -0.229934247036364
"24" "18" "WALKING_UPSTAIRS" "FrequencyDomainBodyAccelerationJerkMean" -0.589410590172414 -0.579650286034483 -0.736149274137931 NA
"204" "18" "WALKING_UPSTAIRS" "FrequencyDomainBodyAccelerationJerkStandardDeviation" -0.575331252413793 -0.585531432931034 -0.784728430344828 NA
"384" "18" "WALKING_UPSTAIRS" "FrequencyDomainBodyAccelerationMean" -0.465097261896552 -0.363450742586207 -0.522728377068965 -0.436561064482759
"564" "18" "WALKING_UPSTAIRS" "FrequencyDomainBodyAccelerationStandardDeviation" -0.350639840862069 -0.190550638155172 -0.269571390465517 -0.436218933448276
"744" "18" "WALKING_UPSTAIRS" "FrequencyDomainBodyBodyAccelerationJerkMean" NA NA NA -0.574481396551724
"924" "18" "WALKING_UPSTAIRS" "FrequencyDomainBodyBodyAccelerationJerkStandardDeviation" NA NA NA -0.587926077068965
"1104" "18" "WALKING_UPSTAIRS" "FrequencyDomainBodyBodyGyroscopeJerkMean" NA NA NA -0.826193160862069
"1284" "18" "WALKING_UPSTAIRS" "FrequencyDomainBodyBodyGyroscopeJerkStandardDeviation" NA NA NA -0.860910992241379
"1464" "18" "WALKING_UPSTAIRS" "FrequencyDomainBodyBodyGyroscopeMean" NA NA NA -0.654029089310345
"1644" "18" "WALKING_UPSTAIRS" "FrequencyDomainBodyBodyGyroscopeStandardDeviation" NA NA NA -0.533044636034483
"1824" "18" "WALKING_UPSTAIRS" "FrequencyDomainBodyGyroscopeMean" -0.59232371 -0.649817266551724 -0.504364096896552 NA
"2004" "18" "WALKING_UPSTAIRS" "FrequencyDomainBodyGyroscopeStandardDeviation" -0.60071129637931 -0.443429836896552 -0.466022431206897 NA
"2184" "18" "WALKING_UPSTAIRS" "TimeseriesBodyAccelerationJerkMean" 0.0812402028517241 0.0211654691775862 0.0093589662862069 -0.601463948275862
"2364" "18" "WALKING_UPSTAIRS" "TimeseriesBodyAccelerationJerkStandardDeviation" -0.563202134655172 -0.56794063862069 -0.760829911206897 -0.579330320344828
"2544" "18" "WALKING_UPSTAIRS" "TimeseriesBodyAccelerationMean" 0.265401201896552 -0.0222060684378914 -0.112655891327586 -0.279146312758621
"2724" "18" "WALKING_UPSTAIRS" "TimeseriesBodyAccelerationStandardDeviation" -0.380168286724138 -0.211155120224138 -0.31437339137931 -0.37184157
"2904" "18" "WALKING_UPSTAIRS" "TimeseriesBodyGyroscopeJerkMean" -0.0899953036658621 -0.0527472610827586 -0.0692536211396552 -0.781652689310345
"3084" "18" "WALKING_UPSTAIRS" "TimeseriesBodyGyroscopeJerkStandardDeviation" -0.76068902862069 -0.828872171206897 -0.718951757931034 -0.835525127931035
"3264" "18" "WALKING_UPSTAIRS" "TimeseriesBodyGyroscopeMean" -0.0470683915017241 -0.0526133819862069 0.0906736478431034 -0.3691086
"3444" "18" "WALKING_UPSTAIRS" "TimeseriesBodyGyroscopeStandardDeviation" -0.593841504137931 -0.507297003103448 -0.433922212068966 -0.528058134137931
"3624" "18" "WALKING_UPSTAIRS" "TimeseriesGravityAccelerationMean" 0.883330258448276 -0.316619946206897 -0.106112549189655 -0.279146312758621
"3804" "18" "WALKING_UPSTAIRS" "TimeseriesGravityAccelerationStandardDeviation" -0.961738807068966 -0.942056881206897 -0.907839723965517 -0.37184157
"91" "19" "LAYING" "FrequencyDomainBodyAccelerationJerkMean" -0.983478561807229 -0.974878270963855 -0.986506488795181 NA
"271" "19" "LAYING" "FrequencyDomainBodyAccelerationJerkStandardDeviation" -0.985278006987952 -0.975964111566265 -0.988558703373494 NA
"451" "19" "LAYING" "FrequencyDomainBodyAccelerationMean" -0.97453373 -0.972798824096386 -0.985340447349398 -0.971957401325301
"631" "19" "LAYING" "FrequencyDomainBodyAccelerationStandardDeviation" -0.962085001204819 -0.974832075662651 -0.984740998192771 -0.964056773975904
"811" "19" "LAYING" "FrequencyDomainBodyBodyAccelerationJerkMean" NA NA NA -0.980621564096386
"991" "19" "LAYING" "FrequencyDomainBodyBodyAccelerationJerkStandardDeviation" NA NA NA -0.979452188433735
"1171" "19" "LAYING" "FrequencyDomainBodyBodyGyroscopeJerkMean" NA NA NA -0.981890470361446
"1351" "19" "LAYING" "FrequencyDomainBodyBodyGyroscopeJerkStandardDeviation" NA NA NA -0.97932784746988
"1531" "19" "LAYING" "FrequencyDomainBodyBodyGyroscopeMean" NA NA NA -0.965624724457831
"1711" "19" "LAYING" "FrequencyDomainBodyBodyGyroscopeStandardDeviation" NA NA NA -0.957496024457831
"1891" "19" "LAYING" "FrequencyDomainBodyGyroscopeMean" -0.974196217590361 -0.972061003493976 -0.97393233253012 NA
"2071" "19" "LAYING" "FrequencyDomainBodyGyroscopeStandardDeviation" -0.983944795060241 -0.959831365783133 -0.975417523855422 NA
"2251" "19" "LAYING" "TimeseriesBodyAccelerationJerkMean" 0.0772317998650602 0.011149573306747 -0.000988690855325301 -0.98478434
"2431" "19" "LAYING" "TimeseriesBodyAccelerationJerkStandardDeviation" -0.983605223493976 -0.974524522650602 -0.988260181084337 -0.980668287831325
"2611" "19" "LAYING" "TimeseriesBodyAccelerationMean" 0.272653733493976 -0.0171426864421687 -0.10898146186747 -0.96626080686747
"2791" "19" "LAYING" "TimeseriesBodyAccelerationStandardDeviation" -0.965019579518072 -0.973449968554217 -0.984672837228916 -0.963193489036145
"2971" "19" "LAYING" "TimeseriesBodyGyroscopeJerkMean" -0.0956018266746988 -0.0371476597051807 -0.0599161477951807 -0.985342497710843
"3151" "19" "LAYING" "TimeseriesBodyGyroscopeJerkStandardDeviation" -0.976105663493976 -0.984607728915663 -0.986958363975904 -0.980245510843374
"3331" "19" "LAYING" "TimeseriesBodyGyroscopeMean" -0.0312072730559566 -0.0952628014096386 0.10860511373494 -0.953263432771084
"3511" "19" "LAYING" "TimeseriesBodyGyroscopeStandardDeviation" -0.981357611445783 -0.963617705662651 -0.973197523855422 -0.955906646506024
"3691" "19" "LAYING" "TimeseriesGravityAccelerationMean" -0.680043155060241 0.725646622771084 0.68762385253012 -0.96626080686747
"3871" "19" "LAYING" "TimeseriesGravityAccelerationStandardDeviation" -0.958959611084337 -0.986993149638554 -0.988819031566265 -0.963193489036145
"92" "19" "SITTING" "FrequencyDomainBodyAccelerationJerkMean" -0.986775590136986 -0.979141571643836 -0.98398048 NA
"272" "19" "SITTING" "FrequencyDomainBodyAccelerationJerkStandardDeviation" -0.988576991369863 -0.980999857671233 -0.988151915753425 NA
"452" "19" "SITTING" "FrequencyDomainBodyAccelerationMean" -0.979238031780822 -0.960763181917808 -0.96633509109589 -0.962632577945206
"632" "19" "SITTING" "FrequencyDomainBodyAccelerationStandardDeviation" -0.975204245342466 -0.948053070136986 -0.947514931780822 -0.952802277671233
